time,open,high,low,close,tick_volume,spread,real_volume,src
2026-08-17 04:29:00,4390.95,4391.44,4390.53,4390.96,114,20,0,mt5bar
2026-08-17 04:30:00,4390.96,4391.44,4390.07,4390.27,117,20,0,mt5bar
2026-08-17 04:31:00,4390.34,4390.57,4389.02,4389.58,100,20,0,mt5bar
2026-08-17 04:32:00,4389.54,4390.07,4388.92,4389.94,111,20,0,mt5bar
2026-08-17 04:33:00,4389.81,4391.22,4389.70,4391.16,101,20,0,mt5bar
2026-08-17 04:34:00,4391.16,4391.94,4390.81,4391.78,120,21,0,mt5bar
2026-08-17 04:35:00,4391.82,4391.82,4390.08,4390.59,87,20,0,mt5bar
2026-08-17 04:36:00,4390.66,4391.12,4390.38,4391.10,78,21,0,mt5bar
2026-08-17 04:37:00,4391.13,4392.12,4391.07,4392.03,133,20,0,mt5bar
2026-08-17 04:38:00,4391.99,4393.68,4391.99,4392.05,127,20,0,mt5bar
2026-08-17 04:39:00,4392.04,4392.59,4391.78,4392.59,85,21,0,mt5bar
2026-08-17 04:40:00,4392.57,4393.65,4392.32,4393.65,116,20,0,mt5bar
2026-08-17 04:41:00,4393.66,4394.75,4393.11,4393.56,124,20,0,mt5bar
2026-08-17 04:42:00,4393.54,4394.99,4391.94,4394.93,154,20,0,mt5bar
2026-08-17 04:43:00,4394.85,4395.86,4394.59,4395.49,152,21,0,mt5bar
2026-08-17 04:44:00,4395.45,4396.61,4395.13,4395.69,127,21,0,mt5bar
2026-08-17 04:45:00,4395.72,4396.60,4395.40,4395.44,106,21,0,mt5bar
2026-08-17 04:46:00,4395.42,4397.70,4395.42,4397.70,106,21,0,mt5bar
2026-08-17 04:47:00,4397.72,4397.74,4396.81,4397.10,111,21,0,mt5bar
2026-08-17 04:48:00,4397.08,4397.86,4396.56,4396.83,128,20,0,mt5bar
2026-08-17 04:49:00,4396.86,4396.94,4395.62,4395.98,104,20,0,mt5bar
2026-08-17 04:50:00,4395.99,4395.99,4395.03,4395.13,70,20,0,mt5bar
2026-08-17 04:51:00,4395.14,4396.55,4394.89,4396.55,104,20,0,mt5bar
2026-08-17 04:52:00,4396.61,4396.67,4395.47,4396.08,107,21,0,mt5bar
2026-08-17 04:53:00,4396.10,4396.55,4395.59,4395.79,79,21,0,mt5bar
2026-08-17 04:54:00,4395.74,4395.74,4394.93,4395.24,89,20,0,mt5bar
2026-08-17 04:55:00,4395.25,4395.40,4395.04,4395.17,68,21,0,mt5bar
2026-08-17 04:56:00,4395.17,4395.30,4393.12,4393.64,135,21,0,mt5bar
2026-08-17 04:57:00,4393.63,4394.13,4393.01,4393.02,96,22,0,mt5bar
2026-08-17 04:58:00,4393.01,4393.28,4391.07,4391.16,149,20,0,mt5bar
2026-08-17 04:59:00,4391.19,4391.36,4389.81,4390.61,151,20,0,mt5bar
2026-08-17 05:00:00,4390.67,4392.04,4390.40,4391.10,189,20,0,mt5bar
2026-08-17 05:01:00,4391.12,4392.46,4389.90,4392.40,156,20,0,mt5bar
2026-08-17 05:02:00,4392.12,4392.28,4390.91,4392.05,116,20,0,mt5bar
2026-08-17 05:03:00,4392.03,4392.57,4391.40,4392.36,96,21,0,mt5bar
2026-08-17 05:04:00,4392.37,4392.86,4391.97,4392.79,97,21,0,mt5bar
2026-08-17 05:05:00,4392.74,4392.83,4389.91,4390.45,149,21,0,mt5bar
2026-08-17 05:06:00,4390.46,4391.61,4390.44,4391.13,145,21,0,mt5bar
2026-08-17 05:07:00,4391.13,4391.87,4390.85,4390.96,108,20,0,mt5bar
2026-08-17 05:08:00,4390.93,4393.24,4390.36,4392.54,163,20,0,mt5bar
2026-08-17 05:09:00,4392.52,4392.74,4391.82,4392.04,76,22,0,mt5bar
2026-08-17 05:10:00,4392.05,4392.08,4390.79,4391.22,102,21,0,mt5bar
2026-08-17 05:11:00,4391.14,4391.66,4390.29,4390.43,108,21,0,mt5bar
2026-08-17 05:12:00,4390.42,4391.08,4390.37,4390.90,101,21,0,mt5bar
2026-08-17 05:13:00,4390.85,4390.98,4389.06,4389.21,92,20,0,mt5bar
2026-08-17 05:14:00,4389.24,4389.60,4386.99,4387.82,201,20,0,mt5bar
2026-08-17 05:15:00,4387.82,4388.20,4386.95,4388.17,130,20,0,mt5bar
2026-08-17 05:16:00,4388.20,4390.53,4388.20,4390.53,167,20,0,mt5bar
2026-08-17 05:17:00,4390.56,4390.64,4389.49,4390.05,120,20,0,mt5bar
2026-08-17 05:18:00,4390.04,4392.53,4390.04,4392.44,128,20,0,mt5bar
2026-08-17 05:19:00,4392.49,4393.24,4392.22,4392.89,145,20,0,mt5bar
2026-08-17 05:20:00,4392.85,4394.01,4390.64,4392.15,148,20,0,mt5bar
2026-08-17 05:21:00,4392.16,4396.15,4392.00,4396.00,144,21,0,mt5bar
2026-08-17 05:22:00,4396.03,4396.61,4395.18,4395.66,129,21,0,mt5bar
2026-08-17 05:23:00,4395.64,4396.82,4395.43,4395.53,114,21,0,mt5bar
2026-08-17 05:24:00,4395.58,4396.62,4395.08,4395.42,156,20,0,mt5bar
2026-08-17 05:25:00,4395.32,4395.44,4394.67,4394.78,149,20,0,mt5bar
2026-08-17 05:26:00,4394.80,4397.25,4394.66,4396.39,165,21,0,mt5bar
2026-08-17 05:27:00,4396.37,4396.96,4396.32,4396.55,81,21,0,mt5bar
2026-08-17 05:28:00,4396.53,4398.56,4396.45,4397.94,124,20,0,mt5bar
2026-08-17 05:29:00,4397.90,4399.42,4396.77,4399.42,141,20,0,mt5bar
2026-08-17 05:30:00,4399.25,4401.01,4396.35,4398.68,418,20,0,mt5bar
2026-08-17 05:31:00,4398.69,4400.43,4397.86,4399.91,243,21,0,mt5bar
2026-08-17 05:32:00,4399.93,4401.09,4398.63,4400.31,289,21,0,mt5bar
2026-08-17 05:33:00,4400.22,4400.33,4397.04,4397.41,218,20,0,mt5bar
2026-08-17 05:34:00,4397.39,4398.13,4395.77,4396.32,205,20,0,mt5bar
2026-08-17 05:35:00,4396.27,4396.27,4392.75,4393.55,288,21,0,mt5bar
2026-08-17 05:36:00,4393.58,4393.80,4392.22,4393.15,278,20,0,mt5bar
2026-08-17 05:37:00,4393.13,4395.47,4392.81,4394.94,237,20,0,mt5bar
2026-08-17 05:38:00,4394.90,4396.35,4394.67,4395.41,185,20,0,mt5bar
2026-08-17 05:39:00,4395.41,4396.42,4393.75,4395.46,181,20,0,mt5bar
2026-08-17 05:40:00,4395.41,4395.41,4393.95,4394.84,190,20,0,mt5bar
2026-08-17 05:41:00,4394.85,4396.75,4393.93,4396.69,198,20,0,mt5bar
2026-08-17 05:42:00,4396.66,4396.66,4395.02,4395.64,205,21,0,mt5bar
2026-08-17 05:43:00,4395.55,4396.02,4393.86,4394.33,190,21,0,mt5bar
2026-08-17 05:44:00,4394.35,4395.79,4394.35,4395.64,234,22,0,mt5bar
2026-08-17 05:45:00,4395.67,4395.83,4393.85,4394.03,195,20,0,mt5bar
2026-08-17 05:46:00,4394.02,4394.90,4392.63,4393.07,185,20,0,mt5bar
2026-08-17 05:47:00,4393.11,4395.87,4392.28,4395.67,194,20,0,mt5bar
2026-08-17 05:48:00,4395.64,4396.73,4395.43,4396.60,159,22,0,mt5bar
2026-08-17 05:49:00,4396.61,4397.31,4396.41,4397.17,191,20,0,mt5bar
2026-08-17 05:50:00,4397.14,4397.35,4394.10,4395.55,255,21,0,mt5bar
2026-08-17 05:51:00,4395.53,4395.90,4394.64,4395.05,170,20,0,mt5bar
2026-08-17 05:52:00,4395.07,4395.07,4394.42,4394.67,126,23,0,mt5bar
2026-08-17 05:53:00,4394.70,4396.10,4394.20,4394.20,182,20,0,mt5bar
2026-08-17 05:54:00,4393.88,4394.98,4392.52,4392.98,251,20,0,mt5bar
2026-08-17 05:55:00,4393.06,4395.40,4392.78,4395.36,229,21,0,mt5bar
2026-08-17 05:56:00,4395.35,4395.96,4392.91,4393.93,213,21,0,mt5bar
2026-08-17 05:57:00,4393.92,4394.24,4393.23,4393.41,176,23,0,mt5bar
2026-08-17 05:58:00,4393.42,4394.48,4393.30,4394.38,187,20,0,mt5bar
2026-08-17 05:59:00,4394.42,4395.54,4393.92,4394.76,156,20,0,mt5bar
2026-08-17 06:00:00,4394.81,4395.82,4394.65,4395.20,238,20,0,mt5bar
2026-08-17 06:01:00,4395.22,4397.22,4394.79,4397.22,257,21,0,mt5bar
2026-08-17 06:02:00,4397.27,4398.09,4396.48,4396.71,195,21,0,mt5bar
2026-08-17 06:03:00,4396.75,4397.73,4396.57,4397.02,180,20,0,mt5bar
2026-08-17 06:04:00,4397.09,4397.11,4394.96,4395.37,223,20,0,mt5bar
2026-08-17 06:05:00,4395.35,4397.04,4394.69,4397.04,198,20,0,mt5bar
2026-08-17 06:06:00,4397.05,4397.59,4396.25,4396.60,197,20,0,mt5bar
2026-08-17 06:07:00,4396.66,4397.73,4396.43,4397.29,180,20,0,mt5bar
2026-08-17 06:08:00,4397.44,4397.93,4396.77,4396.79,182,20,0,mt5bar
2026-08-17 06:09:00,4396.85,4397.44,4393.69,4395.27,196,20,0,mt5bar
2026-08-17 06:10:00,4395.31,4396.17,4393.95,4394.04,227,20,0,mt5bar
2026-08-17 06:11:00,4394.04,4394.56,4392.66,4394.05,241,21,0,mt5bar
2026-08-17 06:12:00,4394.00,4395.02,4392.79,4393.24,164,20,0,mt5bar
2026-08-17 06:13:00,4393.09,4394.97,4393.02,4394.97,214,20,0,mt5bar
2026-08-17 06:14:00,4395.20,4397.41,4395.20,4396.66,165,20,0,mt5bar
2026-08-17 06:15:00,4396.62,4396.62,4394.87,4395.27,205,21,0,mt5bar
2026-08-17 06:16:00,4395.40,4396.51,4394.38,4395.37,224,20,0,mt5bar
2026-08-17 06:17:00,4395.40,4395.84,4394.07,4394.20,190,20,0,mt5bar
2026-08-17 06:18:00,4394.15,4394.67,4393.62,4393.62,136,20,0,mt5bar
2026-08-17 06:19:00,4393.62,4393.66,4392.61,4393.49,200,20,0,mt5bar
2026-08-17 06:20:00,4393.47,4395.87,4393.35,4395.34,229,20,0,mt5bar
2026-08-17 06:21:00,4395.35,4396.08,4394.49,4394.79,240,23,0,mt5bar
2026-08-17 06:22:00,4394.81,4396.49,4393.99,4396.32,278,20,0,mt5bar
2026-08-17 06:23:00,4396.24,4396.85,4395.52,4395.52,187,20,0,mt5bar
2026-08-17 06:24:00,4395.47,4395.57,4394.63,4394.92,224,21,0,mt5bar
2026-08-17 06:25:00,4394.69,4397.85,4394.39,4396.97,320,20,0,mt5bar
2026-08-17 06:26:00,4397.00,4397.81,4396.45,4396.47,251,20,0,mt5bar
2026-08-17 06:27:00,4396.50,4399.36,4396.46,4396.84,279,20,0,mt5bar
2026-08-17 06:28:00,4396.94,4398.10,4395.16,4397.33,237,21,0,mt5bar
2026-08-17 06:29:00,4397.38,4399.93,4397.36,4398.43,212,20,0,mt5bar
2026-08-17 06:30:00,4398.22,4398.57,4396.13,4396.66,227,20,0,mt5bar
2026-08-17 06:31:00,4396.75,4397.06,4395.29,4396.75,185,20,0,mt5bar
2026-08-17 06:32:00,4396.78,4396.84,4394.85,4395.26,156,21,0,mt5bar
2026-08-17 06:33:00,4395.33,4395.93,4395.16,4395.36,129,24,0,mt5bar
2026-08-17 06:34:00,4395.39,4396.15,4394.91,4395.45,210,20,0,mt5bar
2026-08-17 06:35:00,4395.36,4395.77,4393.97,4394.37,207,20,0,mt5bar
2026-08-17 06:36:00,4394.32,4395.25,4393.63,4394.71,199,20,0,mt5bar
2026-08-17 06:37:00,4394.76,4395.55,4394.05,4394.57,173,21,0,mt5bar
2026-08-17 06:38:00,4394.59,4394.93,4393.54,4394.20,151,20,0,mt5bar
2026-08-17 06:39:00,4394.20,4395.43,4394.16,4394.96,151,20,0,mt5bar
2026-08-17 06:40:00,4394.99,4395.04,4394.02,4394.23,137,20,0,mt5bar
2026-08-17 06:41:00,4394.28,4394.49,4393.56,4393.75,153,20,0,mt5bar
2026-08-17 06:42:00,4393.74,4395.25,4393.74,4394.88,134,22,0,mt5bar
2026-08-17 06:43:00,4394.85,4395.00,4394.27,4394.98,151,21,0,mt5bar
2026-08-17 06:44:00,4395.02,4396.21,4393.56,4396.01,167,20,0,mt5bar
2026-08-17 06:45:00,4396.06,4398.18,4396.06,4397.70,256,20,0,mt5bar
2026-08-17 06:46:00,4397.57,4399.21,4397.04,4399.05,209,20,0,mt5bar
2026-08-17 06:47:00,4399.04,4399.89,4397.94,4398.92,216,21,0,mt5bar
2026-08-17 06:48:00,4398.91,4400.23,4398.24,4400.13,189,21,0,mt5bar
2026-08-17 06:49:00,4400.14,4400.82,4399.71,4400.28,166,20,0,mt5bar
2026-08-17 06:50:00,4400.26,4401.29,4400.26,4400.89,188,20,0,mt5bar
2026-08-17 06:51:00,4400.93,4401.86,4400.65,4401.80,244,20,0,mt5bar
2026-08-17 06:52:00,4401.83,4404.43,4401.67,4404.26,265,20,0,mt5bar
2026-08-17 06:53:00,4404.29,4404.29,4402.63,4403.04,202,20,0,mt5bar
2026-08-17 06:54:00,4403.03,4403.27,4401.96,4402.04,196,21,0,mt5bar
2026-08-17 06:55:00,4402.05,4402.15,4401.00,4401.96,187,21,0,mt5bar
2026-08-17 06:56:00,4402.00,4402.88,4401.99,4402.27,162,21,0,mt5bar
2026-08-17 06:57:00,4402.27,4402.92,4401.99,4402.68,173,20,0,mt5bar
2026-08-17 06:58:00,4402.54,4403.27,4402.44,4402.72,142,20,0,mt5bar
2026-08-17 06:59:00,4402.67,4403.18,4402.42,4403.01,189,21,0,mt5bar
2026-08-17 07:00:00,4403.04,4403.26,4401.92,4402.15,263,21,0,mt5bar
2026-08-17 07:01:00,4402.10,4404.07,4401.80,4403.05,239,20,0,mt5bar
2026-08-17 07:02:00,4403.06,4403.55,4402.02,4403.01,178,21,0,mt5bar
2026-08-17 07:03:00,4403.08,4403.52,4402.44,4403.17,225,21,0,mt5bar
2026-08-17 07:04:00,4403.12,4403.38,4401.28,4401.51,172,21,0,mt5bar
2026-08-17 07:05:00,4401.57,4402.87,4400.35,4401.13,223,20,0,mt5bar
2026-08-17 07:06:00,4401.08,4402.12,4400.20,4400.33,135,21,0,mt5bar
2026-08-17 07:07:00,4400.36,4400.47,4399.40,4399.98,145,21,0,mt5bar
2026-08-17 07:08:00,4399.97,4400.99,4399.55,4400.83,150,21,0,mt5bar
2026-08-17 07:09:00,4401.03,4401.33,4400.36,4400.36,154,21,0,mt5bar
2026-08-17 07:10:00,4400.37,4400.84,4399.67,4400.84,137,21,0,mt5bar
2026-08-17 07:11:00,4400.76,4401.32,4399.65,4399.65,165,21,0,mt5bar
2026-08-17 07:12:00,4399.64,4399.64,4398.04,4398.88,197,22,0,mt5bar
2026-08-17 07:13:00,4398.89,4399.06,4396.46,4396.75,230,20,0,mt5bar
2026-08-17 07:14:00,4396.78,4397.27,4396.02,4396.44,182,20,0,mt5bar
2026-08-17 07:15:00,4396.42,4397.86,4396.39,4397.35,179,21,0,mt5bar
2026-08-17 07:16:00,4397.34,4398.03,4397.12,4397.55,136,21,0,mt5bar
2026-08-17 07:17:00,4397.53,4397.91,4397.07,4397.43,145,20,0,mt5bar
2026-08-17 07:18:00,4397.42,4399.08,4397.04,4398.97,221,21,0,mt5bar
2026-08-17 07:19:00,4398.97,4399.11,4397.02,4397.49,196,20,0,mt5bar
2026-08-17 07:20:00,4397.51,4397.65,4396.42,4397.00,173,20,0,mt5bar
2026-08-17 07:21:00,4397.01,4397.43,4396.76,4396.89,143,21,0,mt5bar
2026-08-17 07:22:00,4397.05,4397.29,4396.36,4396.76,141,21,0,mt5bar
2026-08-17 07:23:00,4396.75,4397.65,4396.11,4397.06,173,23,0,mt5bar
2026-08-17 07:24:00,4397.05,4397.49,4396.32,4397.07,133,21,0,mt5bar
2026-08-17 07:25:00,4397.16,4398.81,4396.63,4397.02,201,20,0,mt5bar
2026-08-17 07:26:00,4396.89,4398.53,4396.58,4398.11,172,21,0,mt5bar
2026-08-17 07:27:00,4398.13,4400.03,4398.12,4399.72,134,20,0,mt5bar
2026-08-17 07:28:00,4399.78,4401.78,4399.11,4401.78,180,20,0,mt5bar
2026-08-17 07:29:00,4401.81,4405.10,4401.58,4404.82,253,20,0,mt5bar
2026-08-17 07:30:00,4404.83,4408.16,4404.81,4406.28,274,20,0,mt5bar
2026-08-17 07:31:00,4406.27,4406.65,4404.66,4406.33,242,20,0,mt5bar
2026-08-17 07:32:00,4406.35,4407.40,4406.10,4406.38,222,21,0,mt5bar
2026-08-17 07:33:00,4406.35,4407.35,4405.22,4405.22,265,21,0,mt5bar
2026-08-17 07:34:00,4405.27,4407.40,4405.27,4407.09,217,20,0,mt5bar
2026-08-17 07:35:00,4407.11,4408.84,4406.70,4406.99,209,20,0,mt5bar
2026-08-17 07:36:00,4407.01,4409.41,4406.68,4409.39,215,20,0,mt5bar
2026-08-17 07:37:00,4409.33,4411.32,4409.15,4410.43,265,20,0,mt5bar
2026-08-17 07:38:00,4410.41,4410.41,4407.16,4407.30,237,20,0,mt5bar
2026-08-17 07:39:00,4407.25,4407.77,4406.99,4407.55,146,20,0,mt5bar
2026-08-17 07:40:00,4407.59,4409.32,4407.20,4409.20,171,20,0,mt5bar
2026-08-17 07:41:00,4409.24,4409.60,4408.93,4409.37,170,20,0,mt5bar
2026-08-17 07:42:00,4409.32,4410.81,4409.32,4410.50,149,20,0,mt5bar
2026-08-17 07:43:00,4410.57,4410.87,4409.54,4409.66,132,21,0,mt5bar
2026-08-17 07:44:00,4409.68,4410.15,4409.19,4409.22,131,21,0,mt5bar
2026-08-17 07:45:00,4409.24,4409.41,4408.50,4408.77,126,20,0,mt5bar
2026-08-17 07:46:00,4408.79,4409.94,4408.77,4409.15,147,20,0,mt5bar
2026-08-17 07:47:00,4409.20,4409.83,4407.20,4408.40,172,20,0,mt5bar
2026-08-17 07:48:00,4408.41,4409.36,4407.79,4409.03,118,21,0,mt5bar
2026-08-17 07:49:00,4408.98,4409.21,4407.41,4407.51,143,21,0,mt5bar
2026-08-17 07:50:00,4407.50,4408.13,4407.26,4407.83,137,21,0,mt5bar
2026-08-17 07:51:00,4407.91,4408.22,4405.37,4405.53,178,21,0,mt5bar
2026-08-17 07:52:00,4405.51,4405.77,4403.89,4404.18,153,20,0,mt5bar
2026-08-17 07:53:00,4404.19,4404.86,4404.12,4404.67,145,20,0,mt5bar
2026-08-17 07:54:00,4404.69,4404.69,4403.51,4404.17,128,20,0,mt5bar
2026-08-17 07:55:00,4404.16,4405.98,4403.94,4405.60,152,20,0,mt5bar
2026-08-17 07:56:00,4405.58,4405.58,4404.69,4404.74,107,20,0,mt5bar
2026-08-17 07:57:00,4404.73,4405.53,4404.25,4404.74,131,21,0,mt5bar
2026-08-17 07:58:00,4404.75,4405.87,4404.33,4405.47,123,21,0,mt5bar
2026-08-17 07:59:00,4405.47,4405.54,4404.95,4405.18,136,21,0,mt5bar
2026-08-17 08:00:00,4405.13,4405.13,4402.06,4402.60,289,21,0,mt5bar
2026-08-17 08:01:00,4402.55,4403.20,4400.95,4401.77,237,20,0,mt5bar
2026-08-17 08:02:00,4401.59,4401.85,4400.38,4401.44,226,20,0,mt5bar
2026-08-17 08:03:00,4401.38,4401.38,4400.34,4400.41,167,20,0,mt5bar
2026-08-17 08:04:00,4400.39,4400.63,4399.64,4400.05,183,20,0,mt5bar
2026-08-17 08:05:00,4400.12,4400.50,4399.69,4399.69,179,20,0,mt5bar
2026-08-17 08:06:00,4399.70,4400.15,4397.54,4398.35,246,20,0,mt5bar
2026-08-17 08:07:00,4398.38,4399.15,4397.72,4399.05,171,20,0,mt5bar
2026-08-17 08:08:00,4399.04,4399.33,4398.49,4399.12,160,21,0,mt5bar
2026-08-17 08:09:00,4399.13,4400.21,4398.24,4399.67,105,20,0,mt5bar
2026-08-17 08:10:00,4399.62,4399.90,4398.40,4398.94,170,20,0,mt5bar
2026-08-17 08:11:00,4398.98,4400.39,4398.65,4400.37,125,21,0,mt5bar
2026-08-17 08:12:00,4400.38,4402.48,4400.38,4402.33,175,20,0,mt5bar
2026-08-17 08:13:00,4402.25,4402.54,4401.68,4402.47,117,20,0,mt5bar
2026-08-17 08:14:00,4402.40,4402.75,4401.69,4402.69,127,20,0,mt5bar
2026-08-17 08:15:00,4402.74,4403.75,4402.13,4403.39,189,21,0,mt5bar
2026-08-17 08:16:00,4403.33,4403.52,4402.24,4402.31,140,21,0,mt5bar
2026-08-17 08:17:00,4402.28,4402.51,4401.30,4401.45,97,21,0,mt5bar
2026-08-17 08:18:00,4401.50,4401.54,4400.81,4401.00,102,21,0,mt5bar
2026-08-17 08:19:00,4401.05,4401.84,4400.35,4401.14,138,21,0,mt5bar
2026-08-17 08:20:00,4401.09,4401.89,4400.37,4401.83,107,20,0,mt5bar
2026-08-17 08:21:00,4401.89,4402.30,4401.80,4402.12,90,20,0,mt5bar
2026-08-17 08:22:00,4402.19,4402.89,4401.96,4402.83,116,20,0,mt5bar
2026-08-17 08:23:00,4402.81,4403.06,4402.23,4402.23,147,20,0,mt5bar
2026-08-17 08:24:00,4402.25,4402.73,4401.70,4402.11,132,20,0,mt5bar
2026-08-17 08:25:00,4402.03,4402.84,4401.64,4402.54,132,21,0,mt5bar
2026-08-17 08:26:00,4402.48,4402.88,4401.93,4402.01,122,20,0,mt5bar
2026-08-17 08:27:00,4402.04,4402.38,4401.41,4402.35,103,20,0,mt5bar
2026-08-17 08:28:00,4402.32,4403.14,4402.18,4402.39,116,21,0,mt5bar
2026-08-17 08:29:00,4402.37,4402.37,4400.87,4401.74,114,21,0,mt5bar
2026-08-17 08:30:00,4401.78,4402.02,4400.44,4400.51,129,21,0,mt5bar
2026-08-17 08:31:00,4400.53,4401.36,4400.53,4400.97,103,21,0,mt5bar
2026-08-17 08:32:00,4400.96,4400.96,4399.75,4399.85,139,20,0,mt5bar
2026-08-17 08:33:00,4399.88,4400.14,4399.46,4399.86,104,21,0,mt5bar
2026-08-17 08:34:00,4399.82,4400.83,4399.56,4399.86,135,21,0,mt5bar
2026-08-17 08:35:00,4399.89,4400.33,4399.48,4399.85,123,21,0,mt5bar
2026-08-17 08:36:00,4399.84,4400.08,4398.99,4399.82,148,23,0,mt5bar
2026-08-17 08:37:00,4399.81,4401.53,4399.77,4401.39,107,20,0,mt5bar
2026-08-17 08:38:00,4401.40,4402.07,4400.98,4401.69,117,21,0,mt5bar
2026-08-17 08:39:00,4401.68,4401.72,4400.13,4401.20,133,20,0,mt5bar
2026-08-17 08:40:00,4401.28,4401.35,4398.68,4399.46,146,21,0,mt5bar
2026-08-17 08:41:00,4399.50,4399.70,4398.91,4398.91,108,22,0,mt5bar
2026-08-17 08:42:00,4398.80,4399.00,4397.71,4397.91,155,22,0,mt5bar
2026-08-17 08:43:00,4397.94,4398.15,4396.95,4397.12,105,21,0,mt5bar
2026-08-17 08:44:00,4397.17,4397.38,4395.92,4396.23,146,21,0,mt5bar
2026-08-17 08:45:00,4396.18,4396.19,4395.26,4395.94,93,21,0,mt5bar
2026-08-17 08:46:00,4395.90,4396.03,4394.89,4394.98,105,20,0,mt5bar
2026-08-17 08:47:00,4395.02,4396.78,4394.94,4396.16,155,21,0,mt5bar
2026-08-17 08:48:00,4396.18,4396.34,4395.36,4395.65,112,21,0,mt5bar
2026-08-17 08:49:00,4395.65,4395.73,4395.12,4395.53,148,22,0,mt5bar
2026-08-17 08:50:00,4395.61,4396.02,4394.52,4394.82,152,22,0,mt5bar
2026-08-17 08:51:00,4394.85,4395.29,4393.53,4393.96,138,21,0,mt5bar
2026-08-17 08:52:00,4393.97,4393.98,4393.06,4393.16,162,23,0,mt5bar
2026-08-17 08:53:00,4393.17,4393.63,4392.89,4393.19,136,22,0,mt5bar
2026-08-17 08:54:00,4393.14,4393.75,4393.11,4393.46,138,21,0,mt5bar
2026-08-17 08:55:00,4393.48,4393.71,4392.45,4392.88,140,20,0,mt5bar
2026-08-17 08:56:00,4392.93,4394.26,4392.93,4394.26,158,20,0,mt5bar
2026-08-17 08:57:00,4394.26,4394.76,4393.69,4394.65,133,21,0,mt5bar
2026-08-17 08:58:00,4394.68,4395.88,4394.30,4394.35,142,21,0,mt5bar
2026-08-17 08:59:00,4394.38,4394.88,4393.84,4394.88,133,21,0,mt5bar
2026-08-17 09:00:00,4395.19,4395.52,4393.74,4394.36,162,20,0,mt5bar
2026-08-17 09:01:00,4394.42,4395.43,4393.23,4394.90,161,20,0,mt5bar
2026-08-17 09:02:00,4394.87,4395.21,4394.41,4394.51,123,21,0,mt5bar
2026-08-17 09:03:00,4394.55,4395.27,4394.41,4394.88,139,21,0,mt5bar
2026-08-17 09:04:00,4394.95,4396.21,4394.71,4396.19,151,21,0,mt5bar
2026-08-17 09:05:00,4396.19,4396.29,4395.11,4396.10,146,21,0,mt5bar
2026-08-17 09:06:00,4396.08,4397.60,4396.08,4397.41,188,20,0,mt5bar
2026-08-17 09:07:00,4397.39,4397.43,4396.62,4397.23,124,21,0,mt5bar
2026-08-17 09:08:00,4396.94,4398.00,4396.93,4397.49,96,20,0,mt5bar
2026-08-17 09:09:00,4397.48,4399.65,4397.48,4399.49,157,20,0,mt5bar
2026-08-17 09:10:00,4399.44,4399.74,4398.96,4399.27,140,21,0,mt5bar
2026-08-17 09:11:00,4399.36,4400.46,4399.30,4400.22,127,21,0,mt5bar
2026-08-17 09:12:00,4400.19,4400.56,4399.37,4399.50,131,22,0,mt5bar
2026-08-17 09:13:00,4399.53,4399.94,4399.05,4399.23,112,21,0,mt5bar
2026-08-17 09:14:00,4399.24,4399.62,4398.78,4399.03,111,21,0,mt5bar
2026-08-17 09:15:00,4399.04,4399.94,4398.50,4399.42,162,21,0,mt5bar
2026-08-17 09:16:00,4399.37,4399.37,4397.08,4398.18,149,20,0,mt5bar
2026-08-17 09:17:00,4398.16,4398.53,4397.47,4398.13,120,21,0,mt5bar
2026-08-17 09:18:00,4398.16,4398.45,4397.75,4398.00,150,21,0,mt5bar
2026-08-17 09:19:00,4398.04,4398.57,4397.33,4398.29,102,21,0,mt5bar
2026-08-17 09:20:00,4398.34,4398.63,4398.02,4398.08,56,20,0,mt5bar
2026-08-17 09:21:00,4398.09,4398.34,4397.31,4398.06,100,21,0,mt5bar
2026-08-17 09:22:00,4398.01,4398.21,4397.26,4398.11,109,21,0,mt5bar
2026-08-17 09:23:00,4398.10,4398.10,4396.42,4397.67,106,20,0,mt5bar
2026-08-17 09:24:00,4397.66,4397.66,4396.21,4396.73,96,21,0,mt5bar
2026-08-17 09:25:00,4396.80,4397.84,4396.80,4397.59,129,20,0,mt5bar
2026-08-17 09:26:00,4397.50,4398.10,4396.93,4397.39,144,20,0,mt5bar
2026-08-17 09:27:00,4397.36,4397.86,4396.72,4396.72,170,20,0,mt5bar
2026-08-17 09:28:00,4396.51,4396.95,4395.56,4396.44,169,20,0,mt5bar
2026-08-17 09:29:00,4396.48,4398.01,4396.48,4396.77,200,20,0,mt5bar
2026-08-17 09:30:00,4396.82,4397.43,4395.33,4396.20,169,20,0,mt5bar
2026-08-17 09:31:00,4396.23,4396.23,4394.55,4395.18,178,20,0,mt5bar
2026-08-17 09:32:00,4395.33,4395.83,4394.39,4395.67,244,20,0,mt5bar
2026-08-17 09:33:00,4395.67,4396.59,4395.52,4396.37,184,20,0,mt5bar
2026-08-17 09:34:00,4396.30,4397.02,4395.74,4396.48,151,20,0,mt5bar
2026-08-17 09:35:00,4396.39,4396.57,4395.12,4396.31,139,21,0,mt5bar
2026-08-17 09:36:00,4396.30,4397.22,4396.10,4396.76,117,20,0,mt5bar
2026-08-17 09:37:00,4396.79,4396.85,4395.74,4396.03,103,20,0,mt5bar
2026-08-17 09:38:00,4396.02,4396.20,4395.19,4395.31,142,20,0,mt5bar
